Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
c04413_NODE_44...region001	c06236_NODE_62...region001	0.016588367521762848	0.9670984148979187	0.6666666865348816	0.9966443181037903	0.5	0.0	0.003355704713612795	0	2	arylpolyene - arylpolyene	arylpolyene
CP000736.1.region003	CP003603.1.region004	0.012188432738184929	0.9757716655731201	1.0	0.9874346256256104	1.0	0.01256539486348629	0.0	14	0	siderophore - siderophore	siderophore
c01969_NODE_19...region001	c05793_NODE_57...region001	0.1666279137134552	0.6945090293884277	1.0	0.8488371968269348	0.0	0.151162788271904	0.0	1	0	resorcinol - resorcinol	resorcinol
BDBF01000011.1.region001	BDCA01000010.1.region001	0.2367706447839737	0.5825190544128418	0.6222222447395325	0.7688872814178467	0.5593220591545105	0.27412816882133484	0.19821850955486298	52	17	lassopeptide.terpene.NRPS - terpene.NRPS	
KB899001.1.region002	PPFB01000001.1.region014	0.2828878164291382	0.514249861240387	0.8999999761581421	0.714548647403717	0.75	0.28545135259628296	0.0	12	0	siderophore - siderophore	siderophore
AKBZ01000009.1.region001	GL945023.1.region001	0.13533467054367065	0.747646152973175	0.949999988079071	0.8649434447288513	0.8085106611251831	0.16792288422584534	0.08927848935127258	39	7	arylpolyene - arylpolyene	arylpolyene
ARHU01000070.1.region001	KB897363.1.region001	0.008072003722190857	0.9839211702346802	1.0	0.9916783571243286	1.0	0.008321653120219707	0.0	12	0	siderophore - siderophore	siderophore
CP000253.1.region001	CP003603.1.region001	0.0052449461072683334	0.9895375967025757	1.0	0.9945928454399109	1.0	0.005407160613685846	0.0	14	0	siderophore - siderophore	siderophore
c01713_NODE_17...region001	c04038_NODE_40...region001	0.23862935602664948	0.5796852707862854	1.0	0.7539903521537781	1.0	0.03030303120613098	0.272972971200943	1	2	arylpolyene - arylpolyene	arylpolyene
AUKW01000014.1.region001	JAIY01000018.1.region002	0.20628930628299713	0.6299766302108765	0.9090909361839294	0.7934224605560303	0.75	0.20657753944396973	0.0	12	0	siderophore - siderophore	siderophore
c03213_NODE_32...region001	c03852_NODE_38...region001	0.24341215193271637	0.5724251866340637	0.6666666865348816	0.7628053426742554	0.5	0.5783783793449402	0.15189872682094574	1	1	arylpolyene - arylpolyene	arylpolyene
c01367_NODE_13...region001	c04038_NODE_40...region001	0.20072129368782043	0.6388464570045471	0.75	0.8025209903717041	0.6666666865348816	0.5	0.12184873968362808	2	2	arylpolyene - arylpolyene	arylpolyene
NIBS01000013.1.region001	NIBT01000004.1.region001	0.24617554247379303	0.5682513117790222	0.8333333134651184	0.7541770339012146	0.6969696879386902	0.2471083551645279	0.23650385439395905	29	1	betalactone - betalactone	betalactone
AE004091.2.region013	CP006853.1.region001	0.009092660620808601	0.9818973541259766	1.0	0.9906260967254639	1.0	0.009355767630040646	0.009435449726879597	68	5	phenazine.NRPS - phenazine.NRPS	phenazine.NRPS
BGC0000936.1	CP000438.1.region001	0.005221612751483917	0.9895840287208557	1.0	0.9946168661117554	1.0	0.0053831059485673904	0.0	9	0	phenazine - phenazine.NRPS	
BGC0001359.1	CP049782.1.region001	0.10764031857252121	0.796305775642395	0.800000011920929	0.8960162997245789	0.7611940503120422	0.14034725725650787	0.07295612245798111	157	46	NRPS-like.T1PKS.PKS-like.oligosaccharide.terpene - oligosaccharide.t1pks	
KB897628.1.region001	SHLF01000001.1.region009	0.0106120640411973	0.9788885116577148	1.0	0.9890597462654114	1.0	0.010940272361040115	0.0	8	0	ectoine - ectoine	ectoine
c03250_NODE_32...region001	c05458_NODE_54...region001	0.15306349098682404	0.7173014283180237	1.0	0.8422026038169861	1.0	0.09210526198148727	0.16600893437862396	1	2	arylpolyene - arylpolyene	arylpolyene
c02948_NODE_29...region001	c04038_NODE_40...region001	0.285174161195755	0.5109759569168091	1.0	0.7060059905052185	1.0	0.1666666716337204	0.3099099099636078	1	2	arylpolyene - arylpolyene	arylpolyene
c00361_NODE_36...region001	c00403_NODE_40...region001	0.026023807004094124	0.94862961769104	0.7142857313156128	0.9829896688461304	0.6666666865348816	0.009295336902141571	0.024725275114178658	4	1	arylpolyene - arylpolyene	arylpolyene
KB846736.1.region001	KB898995.1.region001	0.2292291671037674	0.5940876603126526	0.699999988079071	0.7798949480056763	0.3636363744735718	0.22010505199432373	0.0	7	0	ectoine - ectoine	ectoine
c02689_NODE_26...region001	c03485_NODE_34...region001	0.26352497935295105	0.5423954725265503	0.5	0.7472251057624817	0.3333333432674408	1.0	0.1593717634677887	1	2	arylpolyene - arylpolyene	arylpolyene
c07096_NODE_70...region001	c08106_NODE_81...region001	0.052714284509420395	0.8973502516746521	0.5	0.9714285731315613	0.0	0.02857142873108387	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
c00626_NODE_62...region001	c01342_NODE_13...region001	0.14044147729873657	0.7388408780097961	0.8571428656578064	0.8601241707801819	0.8333333134651184	0.3636772036552429	0.0	5	2	arylpolyene - arylpolyene	arylpolyene
JAAHFZ010000007.region001	JAAHGN010000092.region001	0.09309806674718857	0.8224711418151855	1.0	0.9040226340293884	1.0	0.09597738832235336	0.0	10	0	phosphonate - terpene.phosphonate	
AP012280.1.region003	CP006853.1.region010	0.016923818737268448	0.9664387702941895	0.9375	0.9868356585502625	0.8235294222831726	0.013164336793124676	0.0	16	0	phenazine - phenazine	phenazine
JAAHGU010000030.region001	JAAHGX010000036.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	6	0	ectoine - ectoine	ectoine
c02272_NODE_22...region001	c03636_NODE_36...region001	0.24210034310817719	0.5744118690490723	0.5	0.7693123817443848	0.3333333432674408	0.5352563858032227	0.15454545617103577	1	1	arylpolyene - arylpolyene	arylpolyene
c03352_NODE_33...region001	c04585_NODE_45...region001	0.15967807173728943	0.70614093542099	0.6666666865348816	0.8491291403770447	0.5	0.0	0.15087087452411652	0	2	arylpolyene - arylpolyene	arylpolyene
NIBT01000001.1.region002	NKHQ01000008.1.region001	0.0006056895945221186	0.9987890124320984	1.0	0.999375581741333	1.0	0.0008692937553860247	0.0	51	5	arylpolyene - arylpolyene	arylpolyene
c00707_NODE_70...region001	c03802_NODE_38...region001	0.2483530044555664	0.5649732351303101	0.75	0.753416121006012	0.6666666865348816	0.5	0.18322981894016266	2	2	arylpolyene - arylpolyene	arylpolyene
CP000379.1.region002	LAUA01000002.1.region002	0.12472634762525558	0.766103982925415	0.7333333492279053	0.8818972110748291	0.625	0.11810276657342911	0.0	13	0	hserlactone - hserlactone	hserlactone
c01609_NODE_16...region001	c02317_NODE_23...region001	0.1750904619693756	0.6804757714271545	0.6000000238418579	0.8318654894828796	0.6000000238418579	0.6666666865348816	0.04350144416093826	3	3	arylpolyene - arylpolyene	arylpolyene
c05073_NODE_50...region001	c05901_NODE_59...region001	0.14068807661533356	0.7384169697761536	0.5	0.8807339668273926	0.0	0.0	0.11926605552434921	0	1	arylpolyene - arylpolyene	arylpolyene
AUKP01000031.1.region001	CP003219.1.region006	0.26936018466949463	0.5338345170021057	0.5555555820465088	0.7406367063522339	0.3333333432674408	0.2593633234500885	0.0	5	0	ectoine - ectoine	ectoine
c00761_NODE_76...region001	c01044_NODE_10...region001	0.2339392453432083	0.5868490934371948	0.5	0.777725875377655	0.3333333432674408	0.0	0.22227413952350616	0	2	arylpolyene - siderophore	
ARIM01000046.1.region002	KB846726.1.region002	0.012813675217330456	0.9745368361473083	1.0	0.9867900013923645	1.0	0.009796150028705597	0.025869576260447502	89	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
ARGK01000115.1.region001	JAASAX010000002.region002	0.20077760517597198	0.6387564539909363	0.8157894611358643	0.8013803958892822	0.686274528503418	0.22320356965065002	0.17505991458892822	46	12	lanthipeptide.NRPS - lanthipeptide.NRPS	lanthipeptide.NRPS
CP003219.1.region017	KB899029.1.region001	0.20002849400043488	0.6399543881416321	1.0	0.793785035610199	1.0	0.20621493458747864	0.0	9	0	siderophore - siderophore	siderophore
c05928_NODE_59...region001	c06231_NODE_62...region001	0.15067847073078156	0.7213470935821533	0.6666666865348816	0.8584070801734924	0.5	0.0	0.17699114978313446	1	1	arylpolyene - arylpolyene	arylpolyene
CP003149.1.region012	CP006853.1.region011	0.023711662739515305	0.9531389474868774	0.7272727489471436	0.9855383038520813	0.6521739363670349	0.014461719430983067	0.0	17	0	hserlactone - hserlactone	hserlactone
c01741_NODE_17...region001	c05909_NODE_59...region001	0.1808258295059204	0.6710463166236877	0.6666666865348816	0.827327311038971	0.5	0.5	0.009009009227156639	2	1	arylpolyene - arylpolyene	arylpolyene
c04202_NODE_42...region001	c04517_NODE_45...region001	0.20610827207565308	0.6302641034126282	1.0	0.787517249584198	1.0	0.4464285671710968	0.18323951959609985	1	2	arylpolyene - arylpolyene	arylpolyene
ARHU01000060.1.region001	AZWL01000008.1.region001	0.19268697500228882	0.6517543196678162	1.0	0.803930938243866	0.875	0.19606904685497284	0.0	9	0	ectoine - ectoine	ectoine
c00361_NODE_36...region001	c00506_NODE_50...region001	0.14849747717380524	0.725056529045105	0.5714285969734192	0.8616373538970947	0.5	0.25200000405311584	0.024725275114178658	4	1	arylpolyene - resorcinol	
NITZ01000004.1.region001	NJAH01000022.1.region001	0.12017379701137543	0.7740941643714905	0.699999988079071	0.8853878378868103	0.699999988079071	0.09259942173957825	0.23017902672290802	21	1	betalactone - betalactone	betalactone
c03352_NODE_33...region001	c03781_NODE_37...region001	0.13130630552768707	0.7546287178993225	0.6666666865348816	0.8783783912658691	0.5	0.0	0.12162162363529205	0	2	arylpolyene - arylpolyene	arylpolyene
KB897730.1.region003	SHLF01000003.1.region006	0.008430288173258305	0.9832105040550232	1.0	0.9913089871406555	1.0	0.00869101844727993	0.0	12	0	siderophore - siderophore	siderophore
GL384531.1.region001	GL384561.1.region001	0.01341371238231659	0.9733524918556213	1.0	0.9861714243888855	1.0	0.020406430587172508	0.0029750976245850325	33	5	ladderane - ladderane	ladderane
AZWZ01000048.1.region001	KB897406.1.region001	0.05963845178484917	0.8842798471450806	0.939393937587738	0.9424983859062195	0.8372092843055725	0.05750162526965141	0.0	42	0	furan - furan	furan
CP006853.1.region011	QOLE01000001.1.region002	0.005610452964901924	0.9888105988502502	1.0	0.9942160248756409	1.0	0.005783972330391407	0.0	23	0	hserlactone - hserlactone	hserlactone
JH724133.1.region002	c00007_NODE_7_...region001	0.059037066996097565	0.885411262512207	1.0	0.9391370415687561	1.0	0.0505526140332222	0.07669670134782791	43	7	arylpolyene - arylpolyene	arylpolyene
BGC0001221.1	PGEW01000002.1.region005	0.21294575929641724	0.6194543838500977	0.6764705777168274	0.7928556799888611	0.5609756112098694	0.20714430510997772	0.0	30	0	phenazine - phenazine	phenazine
AZXC01000002.1.region001	KB897367.1.region001	0.2585904598236084	0.5496881008148193	0.625	0.7461144328117371	0.5714285969734192	0.2538855969905853	0.0	5	0	ectoine - ectoine	ectoine
JAAHGB010000105.region001	JAAHGU010000011.region001	0.014073552563786507	0.9720509648323059	1.0	0.985491156578064	1.0	0.014508816413581371	0.0	7	0	ectoine - ectoine	ectoine
BGC0001555.1	CP006784.1.region004	0.07764394581317902	0.8507406711578369	0.6363636255264282	0.931201159954071	0.6363636255264282	0.06879881769418716	0.0	9	0	siderophore - siderophore	siderophore
AXVU01000097.1.region001	BGC0001079.1	0.18053513765335083	0.6715226769447327	0.04545454680919647	0.843547523021698	0.03846153989434242	0.1564524918794632	0.0	2	0	other - t3pks.terpene	
ARHR01000073.1.region001	AZWL01000004.1.region004	0.14072586596012115	0.7383520603179932	0.9090909361839294	0.861013650894165	0.75	0.13898636400699615	0.0	13	0	siderophore - siderophore	siderophore
NJAI01000003.1.region004	NKHR01000006.1.region001	0.21268251538276672	0.619868814945221	0.8333333134651184	0.7882568836212158	0.71875	0.22210800647735596	0.13659793138504028	29	1	betalactone - betalactone	betalactone
AZXC01000002.1.region001	KB898995.1.region001	0.22964529693126678	0.5934463739395142	0.699999988079071	0.7794659733772278	0.3636363744735718	0.2205340415239334	0.0	7	0	ectoine - ectoine	ectoine
c02122_NODE_21...region001	c03238_NODE_32...region001	0.2405555546283722	0.5767558813095093	0.5	0.7777777910232544	0.0	0.2222222238779068	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
ADXZ01000014.1.region001	GL383323.1.region001	0.011305672116577625	0.9775164723396301	1.0	0.988344669342041	1.0	0.016916079446673393	0.0029750976245850325	33	5	ladderane - ladderane	ladderane
c01044_NODE_10...region001	c10801_NODE_10...region001	0.2641425132751465	0.5414862632751465	0.5	0.7465884685516357	0.3333333432674408	1.0	0.06676439940929413	2	2	arylpolyene - arylpolyene	arylpolyene
JNID01000004.1.region001	KB897363.1.region001	0.005128322634845972	0.9897696375846863	1.0	0.9947130680084229	1.0	0.0052869305945932865	0.0	12	0	siderophore - siderophore	siderophore
AXVU01000092.1.region001	AZWZ01000060.1.region001	0.19744271039962769	0.6440982222557068	0.3076923191547394	0.8210344910621643	0.1538461595773697	0.42224276065826416	0.08773656189441681	3	2	T3PKS.terpene - T3PKS.terpene	T3PKS.terpene
c03557_NODE_35...region001	c05323_NODE_53...region001	0.23388661444187164	0.5869297385215759	1.0	0.7588797807693481	1.0	0.8306010961532593	0.09375	1	1	arylpolyene - arylpolyene	arylpolyene
ABYX02000001.1.region027	KB898990.1.region007	0.19357725977897644	0.6503176093101501	1.0	0.8004358410835266	1.0	0.19956418871879578	0.0	8	0	melanin - melanin	melanin
ARJI01000011.1.region001	CP003219.1.region017	0.20002849400043488	0.6399543881416321	1.0	0.793785035610199	1.0	0.20621493458747864	0.0	9	0	siderophore - siderophore	siderophore
ARBB01000004.1.region003	JAASAX010000002.region002	0.05559965968132019	0.8918920159339905	0.9459459185600281	0.9461835026741028	0.8571428656578064	0.06858059018850327	0.03812959045171738	51	12	lanthipeptide.NRPS - lanthipeptide.NRPS	lanthipeptide.NRPS
AQPE01000044.1.region002	AZXC01000021.1.region002	0.005704579409211874	0.9886233806610107	1.0	0.9941189885139465	1.0	0.0058810096234083176	0.0	13	0	siderophore - siderophore	siderophore
c06294_NODE_62...region001	c11857_NODE_11...region001	0.1966530829668045	0.6453662514686584	1.0	0.7972648739814758	1.0	0.3258928656578064	0.1719457060098648	1	1	arylpolyene - arylpolyene	arylpolyene
ARBB01000004.1.region003	JAASAW010000004.region001	0.022033752873539925	0.956417977809906	0.9729729890823364	0.9788795113563538	0.936170220375061	0.031753040850162506	0.009823430329561234	51	12	lanthipeptide.NRPS - lanthipeptide.NRPS	lanthipeptide.NRPS
AQPE01000044.1.region002	PEFS01000001.1.region020	0.22219188511371613	0.6049854755401611	0.8333333134651184	0.7789985537528992	0.692307710647583	0.22100141644477844	0.0	13	0	siderophore - siderophore	siderophore
c02144_NODE_21...region001	c03352_NODE_33...region001	0.21576696634292603	0.6150214672088623	0.5	0.7964601516723633	0.3333333432674408	1.0	0.0044247787445783615	2	2	arylpolyene - arylpolyene	arylpolyene
c02275_NODE_22...region001	c04585_NODE_45...region001	0.1262059360742569	0.7635160684585571	1.0	0.8698908090591431	1.0	0.02500000037252903	0.14324785768985748	1	2	arylpolyene - arylpolyene	arylpolyene
CP003149.1.region001	FM209186.1.region012	0.022447960451245308	0.9556080102920532	0.5	0.9923216700553894	0.5	0.007678310386836529	0.0	9	0	phenazine - phenazine.NRPS	
ARHR01000086.1.region001	AZWZ01000012.1.region001	0.011264178901910782	0.9775985479354858	1.0	0.9883874654769897	1.0	0.01161255594342947	0.0	7	0	ectoine - ectoine	ectoine
c01071_NODE_10...region001	c02397_NODE_23...region001	0.24633371829986572	0.5680128335952759	0.800000011920929	0.7532641887664795	0.75	0.44749459624290466	0.04597701132297516	4	1	resorcinol - resorcinol	resorcinol
c02446_NODE_24...region001	c02584_NODE_25...region001	0.24596846103668213	0.5685635209083557	0.25	0.7747747898101807	0.0	0.0	0.22522522509098053	0	1	arylpolyene - arylpolyene	arylpolyene
CP006937.1.region014	QOLE01000001.1.region001	0.14428570866584778	0.7322469353675842	0.8536585569381714	0.8581213355064392	0.7400000095367432	0.16551174223423004	0.014850803650915623	43	2	betalactone.NRPS-like - betalactone.NRPS-like	betalactone.NRPS-like
c01744_NODE_17...region001	c03250_NODE_32...region001	0.21230784058570862	0.6204589009284973	0.75	0.7905761003494263	0.6666666865348816	0.5065789222717285	0.13513512909412384	2	2	arylpolyene - arylpolyene	arylpolyene
CP001844.2.region003	CP003603.1.region004	0.012188432738184929	0.9757716655731201	1.0	0.9874346256256104	1.0	0.01256539486348629	0.0	14	0	siderophore - siderophore	siderophore
AUKO01000004.1.region001	PEFS01000001.1.region008	0.16930215060710907	0.6900588870048523	1.0	0.8254616856575012	1.0	0.17453829944133759	0.0	6	0	siderophore - siderophore	siderophore
MKGR01000005.1.region001	NJAH01000022.1.region001	0.12978923320770264	0.7572667598724365	0.7333333492279053	0.8773220777511597	0.59375	0.10420927405357361	0.21963824331760406	21	1	betalactone - betalactone	betalactone
KB846746.1.region001	KB898273.1.region002	0.0009278318611904979	0.9981452226638794	1.0	0.9990434646606445	1.0	0.0009565277141518891	0.0	12	0	siderophore - siderophore	siderophore
c03732_NODE_37...region001	c04519_NODE_45...region001	0.2607080042362213	0.5465526580810547	1.0	0.7312288880348206	1.0	0.0	0.26877111196517944	0	2	arylpolyene - arylpolyene	arylpolyene
KB897677.1.region001	SHLF01000001.1.region001	0.04227595403790474	0.9172353744506836	1.0	0.9564165472984314	1.0	0.21091815829277039	0.0017497813096269965	3	3	T3PKS.furan.terpene - T3PKS.terpene	
c02356_NODE_23...region001	c06021_NODE_60...region001	0.02500000037252903	0.9506250023841858	0.5	1.0	0.0	0.0	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
AZWL01000004.1.region004	PGEW01000002.1.region001	0.07146244496107101	0.8621819615364075	0.8999999761581421	0.9294201731681824	0.8999999761581421	0.07057984173297882	0.0	11	0	siderophore - siderophore	siderophore
KB898230.1.region001	PPFB01000001.1.region014	0.2557846009731293	0.5538565516471863	1.0	0.736304521560669	1.0	0.26369544863700867	0.0	13	0	siderophore - siderophore	siderophore
CP000253.1.region001	CP000255.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	15	0	siderophore - siderophore	siderophore
ARHR01000061.1.region001	AZWL01000004.1.region002	0.1263473480939865	0.7632689476013184	0.8333333134651184	0.8744087219238281	0.8571428656578064	0.1385866403579712	0.0476190485060215	24	1	other - other	other
c00750_NODE_75...region001	c02056_NODE_20...region001	0.17499999701976776	0.6806250214576721	0.6666666865348816	0.8333333134651184	0.5	0.5	0.0	2	1	arylpolyene - arylpolyene	arylpolyene
